,﻿Layer,Name,GEOID,INC_2020-2024,INC_2020-2024_moe,properties.area_id,properties.city,properties.state,properties.city_survey,properties.cat,properties.grade,properties.label,properties.res,properties.com,properties.ind,properties.fill,properties.GISJOIN,properties.calc_area,properties.pct_tract
1927,Census tract,Tract 8104,17031810400,"$160,500","$57,664",1222,Chicago,IL,True,Definitely Declining,C,C36,True,False,False,#ffff00,G1700310810400,7556.28331,0.00326
1928,Census tract,Tract 8105.01,17031810501,"$90,903","$16,332",1232,Chicago,IL,True,Definitely Declining,C,C41,True,False,False,#ffff00,G1700310810501,245373.61158,0.10797
1929,Census tract,Tract 8105.01,17031810501,"$90,903","$16,332",1234,Chicago,IL,True,Definitely Declining,C,C94,True,False,False,#ffff00,G1700310810501,23655.74521,0.01041
1930,Census tract,Tract 8105.02,17031810502,"$78,750","$26,571",1232,Chicago,IL,True,Definitely Declining,C,C41,True,False,False,#ffff00,G1700310810502,690634.52253,0.385
1931,Census tract,Tract 8105.02,17031810502,"$78,750","$26,571",1234,Chicago,IL,True,Definitely Declining,C,C94,True,False,False,#ffff00,G1700310810502,1496.08427,0.00083
1932,Census tract,Tract 8105.02,17031810502,"$78,750","$26,571",1248,Chicago,IL,True,Definitely Declining,C,C95,True,False,False,#ffff00,G1700310810502,175.74084,0.0001
1933,Census tract,Tract 8106,17031810600,"$83,798","$16,972",1232,Chicago,IL,True,Definitely Declining,C,C41,True,False,False,#ffff00,G1700310810600,581170.18334,0.37867
1934,Census tract,Tract 8106,17031810600,"$83,798","$16,972",1228,Chicago,IL,True,Definitely Declining,C,C42,True,False,False,#ffff00,G1700310810600,12665.45278,0.00825
1935,Census tract,Tract 8208,17031820800,"$87,025","$5,573",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310820800,2747.83509,0.00046
1936,Census tract,Tract 8208,17031820800,"$87,025","$5,573",1437,Chicago,IL,True,Hazardous,D,D59,True,False,False,#d9838d,G1700310820800,5310.20765,0.00088
1937,Census tract,Tract 8208,17031820800,"$87,025","$5,573",1438,Chicago,IL,True,Hazardous,D,D60,True,False,False,#d9838d,G1700310820800,316876.79931,0.05249
1938,Census tract,Tract 8208,17031820800,"$87,025","$5,573",1462,Chicago,IL,True,Hazardous,D,D66,True,False,False,#d9838d,G1700310820800,684409.12791,0.11337
1940,Census tract,Tract 8233.04,17031823304,"$51,662","$10,028",1601,Chicago,IL,True,Still Desirable,B,B123,True,False,False,#7cb5bd,G1700310823304,113.71159,3e-05
1941,Census tract,Tract 8233.04,17031823304,"$51,662","$10,028",1600,Chicago,IL,True,Definitely Declining,C,C252,True,False,False,#ffff00,G1700310823304,21927.12664,0.00617
1942,Census tract,Tract 8233.04,17031823304,"$51,662","$10,028",1599,Chicago,IL,True,Hazardous,D,D104,True,False,False,#d9838d,G1700310823304,61284.33792,0.01725
1943,Census tract,Tract 8233.04,17031823304,"$51,662","$10,028",1602,Chicago,IL,True,Hazardous,D,D105,True,False,False,#d9838d,G1700310823304,19089.32082,0.00537
1944,Census tract,Tract 8305,17031830500,"$78,347","$26,724",1329,Chicago,IL,True,Definitely Declining,C,C162,True,False,False,#ffff00,G1700310830500,742053.44681,0.18039
1946,Census tract,Tract 8306,17031830600,"$65,599","$9,990",1152,Chicago,IL,True,Definitely Declining,C,C67,True,False,False,#ffff00,G1700310830600,27838.5202,0.04209
1947,Census tract,Tract 8306,17031830600,"$65,599","$9,990",1168,Chicago,IL,True,Definitely Declining,C,C68,True,False,False,#ffff00,G1700310830600,210076.8893,0.31763
1948,Census tract,Tract 8306,17031830600,"$65,599","$9,990",1153,Chicago,IL,True,Definitely Declining,C,C70,True,False,False,#ffff00,G1700310830600,199504.05835,0.30164
1949,Census tract,Tract 8306,17031830600,"$65,599","$9,990",1154,Chicago,IL,True,Hazardous,D,D4,True,False,False,#d9838d,G1700310830600,48244.76416,0.07294
1950,Census tract,Tract 8307,17031830700,"$72,050","$19,057",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310830700,4.1141,0.0
1951,Census tract,Tract 8307,17031830700,"$72,050","$19,057",1377,Chicago,IL,True,Definitely Declining,C,C81,True,False,False,#ffff00,G1700310830700,15.97316,2e-05
1952,Census tract,Tract 8307,17031830700,"$72,050","$19,057",1373,Chicago,IL,True,Definitely Declining,C,C82,True,False,False,#ffff00,G1700310830700,291599.47556,0.3352
1953,Census tract,Tract 8307,17031830700,"$72,050","$19,057",1375,Chicago,IL,True,Definitely Declining,C,C84,True,False,False,#ffff00,G1700310830700,103427.62493,0.11889
1954,Census tract,Tract 8307,17031830700,"$72,050","$19,057",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310830700,3040.9196,0.0035
1955,Census tract,Tract 8307,17031830700,"$72,050","$19,057",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310830700,132.34818,0.00015
1956,Census tract,Tract 8308,17031830800,"$76,768","$21,309",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310830800,336520.16024,0.99996
1958,Census tract,Tract 8309,17031830900,"$150,288","$26,126",1264,Chicago,IL,True,Definitely Declining,C,C118,True,False,False,#ffff00,G1700310830900,22894.79776,0.02206
1959,Census tract,Tract 8309,17031830900,"$150,288","$26,126",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310830900,108434.64905,0.1045
1960,Census tract,Tract 8309,17031830900,"$150,288","$26,126",1290,Chicago,IL,True,Hazardous,D,D9,True,False,False,#d9838d,G1700310830900,294132.69615,0.28345
1962,Census tract,Tract 8310,17031831000,"$209,904","$26,074",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310831000,102429.20993,0.36419
1963,Census tract,Tract 8310,17031831000,"$209,904","$26,074",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310831000,178821.29549,0.6358
1964,Census tract,Tract 8310,17031831000,"$209,904","$26,074",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310831000,5.01902,2e-05
1965,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1188,Chicago,IL,True,Still Desirable,B,B68,True,False,False,#7cb5bd,G1700310831100,2280.91143,0.00173
1966,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1266,Chicago,IL,True,Definitely Declining,C,C110,True,False,False,#ffff00,G1700310831100,1226.07268,0.00093
1967,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1292,Chicago,IL,True,Definitely Declining,C,C112,True,False,False,#ffff00,G1700310831100,3526.25979,0.00268
1968,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1190,Chicago,IL,True,Definitely Declining,C,C117,True,False,False,#ffff00,G1700310831100,11087.50893,0.00843
1969,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1191,Chicago,IL,True,Definitely Declining,C,C54,True,False,False,#ffff00,G1700310831100,8878.38957,0.00675
1970,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1185,Chicago,IL,True,Definitely Declining,C,C59,True,False,False,#ffff00,G1700310831100,895.3914,0.00068
1971,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1187,Chicago,IL,True,Definitely Declining,C,C61,True,False,False,#ffff00,G1700310831100,11287.63204,0.00858
1972,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1189,Chicago,IL,True,Definitely Declining,C,C63,True,False,False,#ffff00,G1700310831100,830958.18192,0.63183
1973,Census tract,Tract 8311,17031831100,"$104,399","$17,810",1291,Chicago,IL,True,Hazardous,D,D3,True,False,False,#d9838d,G1700310831100,1118.17006,0.00085
1975,Census tract,Tract 8312,17031831200,"$63,628","$11,256",1268,Chicago,IL,True,Definitely Declining,C,C113,True,False,False,#ffff00,G1700310831200,438238.47818,0.76341
1977,Census tract,Tract 8313,17031831300,"$50,134","$23,436",1260,Chicago,IL,True,Definitely Declining,C,C106,True,False,False,#ffff00,G1700310831300,271.18092,0.00047
1978,Census tract,Tract 8313,17031831300,"$50,134","$23,436",1262,Chicago,IL,True,Definitely Declining,C,C109,True,False,False,#ffff00,G1700310831300,91256.83028,0.15838
1980,Census tract,Tract 8315,17031831500,"$87,727","$21,662",1240,Chicago,IL,True,Still Desirable,B,B82,True,False,False,#7cb5bd,G1700310831500,1512.1244,0.00157
1981,Census tract,Tract 8315,17031831500,"$87,727","$21,662",1241,Chicago,IL,True,Definitely Declining,C,C100,True,False,False,#ffff00,G1700310831500,2367.19583,0.00246
1982,Census tract,Tract 8315,17031831500,"$87,727","$21,662",1248,Chicago,IL,True,Definitely Declining,C,C95,True,False,False,#ffff00,G1700310831500,333558.04889,0.34649
1983,Census tract,Tract 8315,17031831500,"$87,727","$21,662",1242,Chicago,IL,True,Hazardous,D,D7,True,False,False,#d9838d,G1700310831500,144758.70987,0.15037
1984,Census tract,Tract 8316,17031831600,"$61,781","$6,752",1248,Chicago,IL,True,Definitely Declining,C,C95,True,False,False,#ffff00,G1700310831600,704758.43242,0.47336
1985,Census tract,Tract 8316,17031831600,"$61,781","$6,752",1250,Chicago,IL,True,Definitely Declining,C,C98,True,False,False,#ffff00,G1700310831600,531541.51606,0.35702
1986,Census tract,Tract 8317,17031831700,"$58,875","$20,539",1194,Chicago,IL,True,Definitely Declining,C,C49,True,False,False,#ffff00,G1700310831700,2070.14446,0.00389
1987,Census tract,Tract 8317,17031831700,"$58,875","$20,539",1192,Chicago,IL,True,Definitely Declining,C,C50,True,False,False,#ffff00,G1700310831700,1214.34535,0.00228
1988,Census tract,Tract 8317,17031831700,"$58,875","$20,539",1191,Chicago,IL,True,Definitely Declining,C,C54,True,False,False,#ffff00,G1700310831700,438710.76823,0.82387
1990,Census tract,Tract 8318,17031831800,"$87,470","$25,950",1180,Chicago,IL,True,Still Desirable,B,B61,True,False,False,#7cb5bd,G1700310831800,1127.34783,0.00059
1991,Census tract,Tract 8318,17031831800,"$87,470","$25,950",1181,Chicago,IL,True,Still Desirable,B,B64,True,False,False,#7cb5bd,G1700310831800,906447.8037,0.4744
1992,Census tract,Tract 8318,17031831800,"$87,470","$25,950",5653,Chicago,IL,True,Definitely Declining,C,C55,True,False,False,#ffff00,G1700310831800,53307.56189,0.0279
1993,Census tract,Tract 8319,17031831900,"$132,877","$18,747",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310831900,320583.0085,0.98847
1994,Census tract,Tract 8320,17031832000,"$155,000","$16,532",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310832000,154626.68689,0.92268
1995,Census tract,Tract 8320,17031832000,"$155,000","$16,532",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310832000,12957.48851,0.07732
1996,Census tract,Tract 8321,17031832100,"$96,083","$25,529",1373,Chicago,IL,True,Definitely Declining,C,C82,True,False,False,#ffff00,G1700310832100,10171.8445,0.0458
1997,Census tract,Tract 8321,17031832100,"$96,083","$25,529",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310832100,81766.97385,0.36817
1998,Census tract,Tract 8321,17031832100,"$96,083","$25,529",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310832100,129700.80937,0.584
1999,Census tract,Tract 8321,17031832100,"$96,083","$25,529",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310832100,450.1402,0.00203
2000,Census tract,Tract 8322,17031832200,"$151,894","$16,593",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310832200,396124.66049,0.99146
2002,Census tract,Tract 8323,17031832300,"$110,855","$13,624",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310832300,350682.91147,0.41718
2004,Census tract,Tract 8324,17031832400,"$137,883","$17,004",1265,Chicago,IL,True,Definitely Declining,C,C119,True,False,False,#ffff00,G1700310832400,153.25453,0.00047
2005,Census tract,Tract 8324,17031832400,"$137,883","$17,004",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310832400,307598.41628,0.95216
2006,Census tract,Tract 8324,17031832400,"$137,883","$17,004",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310832400,513.78443,0.00159
2007,Census tract,Tract 8324,17031832400,"$137,883","$17,004",1290,Chicago,IL,True,Hazardous,D,D9,True,False,False,#d9838d,G1700310832400,14786.45723,0.04577
2008,Census tract,Tract 8325,17031832500,"$153,839","$63,136",1394,Chicago,IL,True,Hazardous,D,D11,True,False,False,#d9838d,G1700310832500,208475.30709,0.26675
2009,Census tract,Tract 8325,17031832500,"$153,839","$63,136",1395,Chicago,IL,True,Hazardous,D,D12,True,False,False,#d9838d,G1700310832500,178452.96943,0.22834
2010,Census tract,Tract 8325,17031832500,"$153,839","$63,136",1396,Chicago,IL,True,Hazardous,D,D14,True,False,False,#d9838d,G1700310832500,1235.8986,0.00158
2012,Census tract,Tract 8326,17031832600,"$220,875","$40,457",1395,Chicago,IL,True,Hazardous,D,D12,True,False,False,#d9838d,G1700310832600,6025.14403,0.00835
2013,Census tract,Tract 8326,17031832600,"$220,875","$40,457",1396,Chicago,IL,True,Hazardous,D,D14,True,False,False,#d9838d,G1700310832600,414354.79066,0.57419
2015,Census tract,Tract 8329,17031832900,"$83,149","$10,409",1415,Chicago,IL,True,Hazardous,D,D37,True,False,False,#d9838d,G1700310832900,95564.77675,0.23621
2016,Census tract,Tract 8329,17031832900,"$83,149","$10,409",1410,Chicago,IL,True,Hazardous,D,D38,True,False,False,#d9838d,G1700310832900,63197.6502,0.1562
2017,Census tract,Tract 8329,17031832900,"$83,149","$10,409",1412,Chicago,IL,True,Hazardous,D,D41,True,False,False,#d9838d,G1700310832900,148009.12583,0.36583
2019,Census tract,Tract 8330,17031833000,"$192,016","$42,625",1416,Chicago,IL,True,Hazardous,D,D33,True,False,False,#d9838d,G1700310833000,76283.52711,0.05814
2020,Census tract,Tract 8330,17031833000,"$192,016","$42,625",1414,Chicago,IL,True,Hazardous,D,D47,True,False,False,#d9838d,G1700310833000,548.97246,0.00042
2022,Census tract,Tract 8331,17031833100,"$164,825","$37,900",1416,Chicago,IL,True,Hazardous,D,D33,True,False,False,#d9838d,G1700310833100,1147.28776,0.00124
2023,Census tract,Tract 8331,17031833100,"$164,825","$37,900",1415,Chicago,IL,True,Hazardous,D,D37,True,False,False,#d9838d,G1700310833100,216817.06231,0.23495
2024,Census tract,Tract 8331,17031833100,"$164,825","$37,900",1414,Chicago,IL,True,Hazardous,D,D47,True,False,False,#d9838d,G1700310833100,11164.03913,0.0121
2026,Census tract,Tract 8333,17031833300,"$91,500","$30,522",1412,Chicago,IL,True,Hazardous,D,D41,True,False,False,#d9838d,G1700310833300,366858.1811,0.76856
2028,Census tract,Tract 8339,17031833900,"$35,583","$8,636",1582,Chicago,IL,True,Hazardous,D,D100,True,False,False,#d9838d,G1700310833900,379937.96935,0.54124
2029,Census tract,Tract 8339,17031833900,"$35,583","$8,636",1581,Chicago,IL,True,Hazardous,D,D99,True,False,False,#d9838d,G1700310833900,163650.68022,0.23313
2031,Census tract,Tract 8340,17031834000,"$29,728","$11,167",1564,Chicago,IL,True,Definitely Declining,C,C235,True,False,False,#ffff00,G1700310834000,1460.63931,0.00151
2032,Census tract,Tract 8340,17031834000,"$29,728","$11,167",1565,Chicago,IL,True,Hazardous,D,D94,True,False,False,#d9838d,G1700310834000,117960.36868,0.12193
2033,Census tract,Tract 8340,17031834000,"$29,728","$11,167",1561,Chicago,IL,True,Hazardous,D,D96,True,False,False,#d9838d,G1700310834000,301935.33185,0.3121
2034,Census tract,Tract 8340,17031834000,"$29,728","$11,167",1560,Chicago,IL,True,Hazardous,D,D97,True,False,False,#d9838d,G1700310834000,17108.96475,0.01768
2036,Census tract,Tract 8342,17031834200,"$60,966","$27,991",1515,Chicago,IL,True,Definitely Declining,C,C238,True,False,False,#ffff00,G1700310834200,296454.82701,0.30392
2037,Census tract,Tract 8342,17031834200,"$60,966","$27,991",1574,Chicago,IL,True,Definitely Declining,C,C241,True,False,False,#ffff00,G1700310834200,623240.90297,0.63893
2038,Census tract,Tract 8342,17031834200,"$60,966","$27,991",1577,Chicago,IL,True,Definitely Declining,C,C245,True,False,False,#ffff00,G1700310834200,17528.75137,0.01797
2039,Census tract,Tract 8342,17031834200,"$60,966","$27,991",1516,Chicago,IL,True,Hazardous,D,D89,True,False,False,#d9838d,G1700310834200,28676.19543,0.0294
2041,Census tract,Tract 8343,17031834300,"$68,527","$32,177",1570,Chicago,IL,True,Still Desirable,B,B121,True,False,False,#7cb5bd,G1700310834300,1154029.97709,0.60369
2042,Census tract,Tract 8343,17031834300,"$68,527","$32,177",1515,Chicago,IL,True,Definitely Declining,C,C238,True,False,False,#ffff00,G1700310834300,136556.06827,0.07143
2043,Census tract,Tract 8343,17031834300,"$68,527","$32,177",1569,Chicago,IL,True,Definitely Declining,C,C247,True,False,False,#ffff00,G1700310834300,20661.74755,0.01081
2044,Census tract,Tract 8343,17031834300,"$68,527","$32,177",1516,Chicago,IL,True,Hazardous,D,D89,True,False,False,#d9838d,G1700310834300,11566.72678,0.00605
2046,Census tract,Tract 8344,17031834400,"$37,279","$24,710",1504,Chicago,IL,True,Definitely Declining,C,C217,True,False,False,#ffff00,G1700310834400,2491.87821,0.00425
2047,Census tract,Tract 8344,17031834400,"$37,279","$24,710",1505,Chicago,IL,True,Definitely Declining,C,C219,True,False,False,#ffff00,G1700310834400,544567.28701,0.92851
2048,Census tract,Tract 8344,17031834400,"$37,279","$24,710",1507,Chicago,IL,True,Definitely Declining,C,C220,True,False,False,#ffff00,G1700310834400,1621.1488,0.00276
2049,Census tract,Tract 8344,17031834400,"$37,279","$24,710",1506,Chicago,IL,True,Hazardous,D,D79,True,False,False,#d9838d,G1700310834400,37208.60642,0.06344
2050,Census tract,Tract 8346,17031834600,"$26,587","$14,144",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310834600,1334977.09691,0.85454
2051,Census tract,Tract 8346,17031834600,"$26,587","$14,144",1492,Chicago,IL,True,Hazardous,D,D73,True,False,False,#d9838d,G1700310834600,226110.85084,0.14474
2053,Census tract,Tract 8347,17031834700,"$40,952","$21,982",1489,Chicago,IL,True,Hazardous,D,D71,True,False,False,#d9838d,G1700310834700,338950.57263,0.51513
2054,Census tract,Tract 8347,17031834700,"$40,952","$21,982",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310834700,319041.35776,0.48487
2055,Census tract,Tract 8348,17031834800,"$24,207","$17,592",1489,Chicago,IL,True,Hazardous,D,D71,True,False,False,#d9838d,G1700310834800,339099.10998,0.56529
2056,Census tract,Tract 8348,17031834800,"$24,207","$17,592",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310834800,260764.70811,0.43471
2057,Census tract,Tract 8349,17031834900,"$16,250","$11,078",1489,Chicago,IL,True,Hazardous,D,D71,True,False,False,#d9838d,G1700310834900,3493.44599,0.00535
2058,Census tract,Tract 8349,17031834900,"$16,250","$11,078",1487,Chicago,IL,True,Hazardous,D,D83,True,False,False,#d9838d,G1700310834900,407893.2704,0.62451
2059,Census tract,Tract 8350,17031835000,"$56,279","$27,496",1476,Chicago,IL,True,Definitely Declining,C,C209,True,False,False,#ffff00,G1700310835000,695542.58283,0.69272
2060,Census tract,Tract 8350,17031835000,"$56,279","$27,496",1484,Chicago,IL,True,Definitely Declining,C,C211,True,False,False,#ffff00,G1700310835000,118003.24088,0.11752
2062,Census tract,Tract 8351,17031835100,"$59,174","$24,004",1475,Chicago,IL,True,Definitely Declining,C,C208,True,False,False,#ffff00,G1700310835100,18255.98244,0.01818
2063,Census tract,Tract 8351,17031835100,"$59,174","$24,004",1476,Chicago,IL,True,Definitely Declining,C,C209,True,False,False,#ffff00,G1700310835100,695173.80401,0.69242
2065,Census tract,Tract 8352,17031835200,"$72,931","$18,936",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310835200,30570.60356,0.03093
2066,Census tract,Tract 8352,17031835200,"$72,931","$18,936",1468,Chicago,IL,True,Definitely Declining,C,C201,True,False,False,#ffff00,G1700310835200,345028.17213,0.34903
2067,Census tract,Tract 8355,17031835500,"$22,639","$4,291",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310835500,465920.64228,0.50975
2068,Census tract,Tract 8355,17031835500,"$22,639","$4,291",1492,Chicago,IL,True,Hazardous,D,D73,True,False,False,#d9838d,G1700310835500,196690.08008,0.21519
2070,Census tract,Tract 8356,17031835600,"$14,184","$9,797",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310835600,511465.04524,0.55745
2071,Census tract,Tract 8356,17031835600,"$14,184","$9,797",1492,Chicago,IL,True,Hazardous,D,D73,True,False,False,#d9838d,G1700310835600,122912.2969,0.13396
2073,Census tract,Tract 8358,17031835800,"$65,536","$20,950",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310835800,284424.35143,1.0
2074,Census tract,Tract 8360,17031836000,"$88,000","$27,130",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310836000,493727.11215,0.97625
2075,Census tract,Tract 8360,17031836000,"$88,000","$27,130",1494,Chicago,IL,True,Hazardous,D,D76,True,False,False,#d9838d,G1700310836000,12012.93042,0.02375
2076,Census tract,Tract 8361,17031836100,"$24,141","$19,709",1500,Chicago,IL,True,Definitely Declining,C,C215,True,False,False,#ffff00,G1700310836100,5135.14077,0.00597
2077,Census tract,Tract 8361,17031836100,"$24,141","$19,709",1492,Chicago,IL,True,Hazardous,D,D73,True,False,False,#d9838d,G1700310836100,183948.00418,0.21378
2078,Census tract,Tract 8361,17031836100,"$24,141","$19,709",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310836100,343158.52142,0.3988
2080,Census tract,Tract 8362,17031836200,"$158,889","$133,280",1500,Chicago,IL,True,Definitely Declining,C,C215,True,False,False,#ffff00,G1700310836200,449233.73117,0.55204
2081,Census tract,Tract 8363,17031836300,"$52,917","$16,953",1498,Chicago,IL,True,Definitely Declining,C,C213,True,False,False,#ffff00,G1700310836300,2434.08497,0.0177
2082,Census tract,Tract 8363,17031836300,"$52,917","$16,953",1500,Chicago,IL,True,Definitely Declining,C,C215,True,False,False,#ffff00,G1700310836300,122631.14921,0.89171
2083,Census tract,Tract 8364,17031836400,"$25,867","$15,217",1494,Chicago,IL,True,Hazardous,D,D76,True,False,False,#d9838d,G1700310836400,478873.22432,0.59926
2084,Census tract,Tract 8365,17031836500,"$53,750","$46,962",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310836500,209244.36533,0.44703
2085,Census tract,Tract 8365,17031836500,"$53,750","$46,962",1494,Chicago,IL,True,Hazardous,D,D76,True,False,False,#d9838d,G1700310836500,21273.17731,0.04545
2086,Census tract,Tract 8366,17031836600,"$76,250","$19,680",1273,Chicago,IL,True,Definitely Declining,C,C153,True,False,False,#ffff00,G1700310836600,100767.17945,0.15889
2087,Census tract,Tract 8366,17031836600,"$76,250","$19,680",1272,Chicago,IL,True,Definitely Declining,C,C154,True,False,False,#ffff00,G1700310836600,227787.10014,0.35918
2088,Census tract,Tract 8366,17031836600,"$76,250","$19,680",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310836600,1980.39113,0.00312
2090,Census tract,Tract 8367,17031836700,"$78,081","$70,168",1273,Chicago,IL,True,Definitely Declining,C,C153,True,False,False,#ffff00,G1700310836700,399678.78758,0.32552
2091,Census tract,Tract 8367,17031836700,"$78,081","$70,168",1285,Chicago,IL,True,Definitely Declining,C,C155,True,False,False,#ffff00,G1700310836700,948.7005,0.00077
2092,Census tract,Tract 8367,17031836700,"$78,081","$70,168",1274,Chicago,IL,True,Hazardous,D,D25,True,False,False,#d9838d,G1700310836700,159784.33913,0.13014
2093,Census tract,Tract 8367,17031836700,"$78,081","$70,168",1276,Chicago,IL,True,Hazardous,D,D27,True,False,False,#d9838d,G1700310836700,2418.36269,0.00197
2095,Census tract,Tract 8368,17031836800,"$30,914","$5,678",1293,Chicago,IL,True,Definitely Declining,C,C151,True,False,False,#ffff00,G1700310836800,5173.79304,0.00634
2096,Census tract,Tract 8368,17031836800,"$30,914","$5,678",1275,Chicago,IL,True,Definitely Declining,C,C152,True,False,False,#ffff00,G1700310836800,22214.95791,0.02722
2097,Census tract,Tract 8368,17031836800,"$30,914","$5,678",1274,Chicago,IL,True,Hazardous,D,D25,True,False,False,#d9838d,G1700310836800,405154.24209,0.4965
2098,Census tract,Tract 8370,17031837000,"$36,607","$21,533",1274,Chicago,IL,True,Hazardous,D,D25,True,False,False,#d9838d,G1700310837000,5652.53093,0.0137
2099,Census tract,Tract 8370,17031837000,"$36,607","$21,533",1277,Chicago,IL,True,Hazardous,D,D26,True,False,False,#d9838d,G1700310837000,332173.07484,0.80518
2100,Census tract,Tract 8370,17031837000,"$36,607","$21,533",1276,Chicago,IL,True,Hazardous,D,D27,True,False,False,#d9838d,G1700310837000,72957.73715,0.17685
2101,Census tract,Tract 8370,17031837000,"$36,607","$21,533",1278,Chicago,IL,True,Hazardous,D,D36,True,False,False,#d9838d,G1700310837000,1761.59428,0.00427
2102,Census tract,Tract 8371,17031837100,"$49,667","$15,762",1274,Chicago,IL,True,Hazardous,D,D25,True,False,False,#d9838d,G1700310837100,251853.05138,0.33789
2103,Census tract,Tract 8371,17031837100,"$49,667","$15,762",1276,Chicago,IL,True,Hazardous,D,D27,True,False,False,#d9838d,G1700310837100,417372.38037,0.55995
2104,Census tract,Tract 8371,17031837100,"$49,667","$15,762",1416,Chicago,IL,True,Hazardous,D,D33,True,False,False,#d9838d,G1700310837100,3123.78242,0.00419
2106,Census tract,Tract 8373,17031837300,"$27,431","$16,379",1275,Chicago,IL,True,Definitely Declining,C,C152,True,False,False,#ffff00,G1700310837300,22.37048,6e-05
2107,Census tract,Tract 8373,17031837300,"$27,431","$16,379",1280,Chicago,IL,True,Definitely Declining,C,C159,True,False,False,#ffff00,G1700310837300,161061.31883,0.43707
2108,Census tract,Tract 8373,17031837300,"$27,431","$16,379",1278,Chicago,IL,True,Hazardous,D,D36,True,False,False,#d9838d,G1700310837300,207415.89129,0.56287
2109,Census tract,Tract 8374,17031837400,"$41,279","$18,649",1277,Chicago,IL,True,Hazardous,D,D26,True,False,False,#d9838d,G1700310837400,322773.13651,0.54573
2110,Census tract,Tract 8374,17031837400,"$41,279","$18,649",1276,Chicago,IL,True,Hazardous,D,D27,True,False,False,#d9838d,G1700310837400,65126.90903,0.11011
2111,Census tract,Tract 8374,17031837400,"$41,279","$18,649",1416,Chicago,IL,True,Hazardous,D,D33,True,False,False,#d9838d,G1700310837400,493.987,0.00084
2112,Census tract,Tract 8374,17031837400,"$41,279","$18,649",1278,Chicago,IL,True,Hazardous,D,D36,True,False,False,#d9838d,G1700310837400,203057.57756,0.34332
2113,Census tract,Tract 8378,17031837800,"$33,159","$20,061",1277,Chicago,IL,True,Hazardous,D,D26,True,False,False,#d9838d,G1700310837800,511.24281,0.00051
2114,Census tract,Tract 8378,17031837800,"$33,159","$20,061",1276,Chicago,IL,True,Hazardous,D,D27,True,False,False,#d9838d,G1700310837800,24649.41478,0.02452
2115,Census tract,Tract 8378,17031837800,"$33,159","$20,061",1416,Chicago,IL,True,Hazardous,D,D33,True,False,False,#d9838d,G1700310837800,894894.24689,0.89012
2116,Census tract,Tract 8378,17031837800,"$33,159","$20,061",1415,Chicago,IL,True,Hazardous,D,D37,True,False,False,#d9838d,G1700310837800,1099.27764,0.00109
